ID карточки,ID товара,ISBN,Автор,Возраст,Год издания,Голоса,Издательство,Кол-во страниц,Название,Обложка,Переводчик,Редактор,Рейтинг,Серия,Составитель,Тип обложки,Тираж,Формат,Художник,Цена
246217,1801131,9785170161362,Пушкин А.,,2009,0,АСТ,864,Пушкин Лирика Евгений Онегин,https://img-gorod.ru/upload/iblock/93c/93c592a6e6d76c0f0d7551f3544d2452.jpg,,Фин М. В.,0,Библиотека школьника,,Твердая бумажная,3000,21.7 x 15.3 x 4.3,,352
246316,1801892,9851311960,Пушкин А.,,2003,0,АСТ Харвест Мн,288,Руслан и Людмила (миньон) (б) (сер),https://img-gorod.ru/upload/iblock/fd3/fd3cacbbc85ab3b3fb324fb88776f4c9.jpg,,,0,,,Твердая глянцевая,,,,132
246630,1804978,5773500833,Пушкин А.,,1999,1,Классика,616,Пушкин 2тт,https://img-gorod.ru/upload/iblock/561/561ba7fbeb7bb8afe642b9b1be33745f.jpg,,,5,,,Твердая бумажная,10000,26.5 x 17 x 3.3,,660
246834,1807045,5170185065,Пушкин А.,,2003,0,Планета детства,,Пушкин Сказки,https://img-gorod.ru/upload/iblock/395/39547127d60b5587ddf6ffaa2db08846.jpg,,,0,,,Твердая глянцевая,,,,
247067,1809693,9785170181339,Пушкин А.,,2003,0,АСТ,126,Капитанская дочка,https://img-gorod.ru/upload/iblock/fd5/fd5ea00b097a23bcd613d805586d9469.jpg,,,0,Библиотека школьника,,Мягкая бумажная,,,,65
247216,1811003,5170185049,Пушкин А.,,2003,0,Планета детства,,Сказка о мертвой царевне Сказки,https://img-gorod.ru/upload/iblock/9aa/9aa3184224d0f13eaf49088fcd2239b9.jpg,,,0,,,Твердая глянцевая,,,,
247397,1813154,9785352004432,Пушкин А.,16+,2016,1,"Азбука, ЗАО (АОЗТ Звезда)",352,Евгений Онегин,https://img-gorod.ru/upload/iblock/c40/c408cc2599a9870177d312d7a91c93e6.jpg,,,5,Азбука-классика,,Мягкая глянцевая,3000,17.8 x 11.6 x 1.5,,106
248457,1885279,9785699114559,Пушкин А.,,2003,0,Эксмо-Пресс,384,Евгений Онегин,https://img-gorod.ru/upload/iblock/ad2/ad25cc1bb30c037bda73d58480d6db65.jpg,,,0,Золотая серия поэзии,,Твердая глянцевая,,17 x 12 x 2,,
248579,1887968,9785170185030,Пушкин А.,,2003,0,АСТ,64,Пушкин Стихи,https://img-gorod.ru/upload/iblock/ad0/ad071c6fe409444180a925ebd8bea52a.jpg,,,0,,,Твердая глянцевая,,,"Топков В. А., Почтенная Ксения Остаповна, Елисеев Анатолий Михайлович",
249352,1894898,5170206216,Пушкин А.,,2003,0,Планета детства,368,Пушкин Для семейного чтения,https://img-gorod.ru/upload/iblock/aea/aea452a7a5f32118619b8f758e0a5569.jpg,,,0,,,Твердая глянцевая,,16.8 x 15 x 2.6,,
249354,1894904,5779306176,Пушкин А.,,2003,0,Белый город,48,Арап Петра Великого,https://img-gorod.ru/upload/iblock/2ad/2ad0494779fce1f4db00f738962a9c90.jpg,,,0,Классики-Детям,,Твердая глянцевая,,,,65
249467,1895817,5170203772,Пушкин А.,,2003,0,Планета детства,162,Руслан и Людмила,https://img-gorod.ru/upload/iblock/310/310fd12af31416ec2766e50387d10737.jpg,,,0,,,Твердая глянцевая,,21.8 x 16.8 x 1.7,,118
250512,1902944,9785271085659,Пушкин А.,,2004,0,АСТ,190,Евгений Онегин,https://img-gorod.ru/upload/iblock/732/7321378d03dacc28f7c054fa82048050.jpg,,Рогова А. П.,0,Библиотека школьника,,Мягкая бумажная,,,,
250616,1903737,5170233248,Пушкин А.,,2004,0,АСТ,141,Пушкин Стихотворения Руслан и Людмила,https://img-gorod.ru/upload/iblock/2f1/2f1bc8af2198d2214de9bafc3e93f2c0.jpg,,,0,Библиотека школьника,,Мягкая бумажная,,,,
250911,1905907,5170237448,Пушкин А.,,2004,0,АСТ,110,Кавказский пленник Цыганы...,https://img-gorod.ru/upload/iblock/f26/f26fd172371ce6a4dfd3c1a30e4dca2c.jpg,,,0,Библиотека школьника,,Мягкая бумажная,,,,
251109,2014571,5170242778,Пушкин А.,,2004,0,АСТ,140,Борис Годунов,https://img-gorod.ru/upload/iblock/b1d/b1d1d3d507d100cb10ce6a64c1841d09.jpg,,,0,Библиотека школьника,,Мягкая бумажная,,,,30
251320,2015970,9785170242740,Пушкин А.,,2004,0,АСТ,189,"Повести покойного И.П.Белкина, Дубровский...",https://img-gorod.ru/upload/iblock/2a6/2a60fbbff8666f270299f33b5ae0d8fa.jpg,,Рогова А. П.,0,Библиотека школьника,,Мягкая бумажная,,,,
251971,2019690,9785352007334,Пушкин А.,18+,2016,0,Азбука-классика,272,Час невинного досуга,https://img-gorod.ru/upload/iblock/935/935c48426b2b64013e90b520cdc56549.jpg,,,0,Азбука-классика,,Мягкая глянцевая,2000,18 x 11.5 x 1.7,,106
252904,2287674,9785938337176,Пушкин А.,12+,2018,0,Искательпресс,63,Полтава Медный всадник,https://img-gorod.ru/upload/iblock/84b/84bc2d6dde242821301edad13b37e599.jpg,,,0,Библиотечка школьника,,Мягкая бумажная,3000,21.5 x 14 x 0.4,Симанчук А.,76
252905,2287691,9785990578463,Пушкин А.,12+,2016,0,Искателькнига,63,Повести Белкина,https://img-gorod.ru/upload/iblock/107/1077b8a86384da6ed927917b27127d8f.jpg,,,0,Библиотечка школьника,,Мягкая бумажная,4000,21.5 x 14 x 0.4,Симанчук А.,76
253307,2288467,9785353054986,Пушкин А.,,2011,0,Росмэн-Пресс,72,Пушкин Сказки,https://img-gorod.ru/upload/iblock/089/08915d29e18b4e627e6685cad872b7fd.jpg,,,0,Золотая библиотека,,Твердая глянцевая,,24.5 x 22 x 0.5,,
253378,2288658,9785699512294,Пушкин А.,,2011,0,Эксмо,,О любви,https://img-gorod.ru/upload/iblock/43c/43cf4d2598ac6fbeda4cc0fae7f90588.jpg,,Никитин Е.,0,О любви,,Твердая глянцевая,,17 x 12 x 1,,139
253389,2288672,9785373043779,Пушкин А.,,2011,0,Олма Медиагрупп,304,Я помню чудное мгновенье,https://img-gorod.ru/upload/iblock/001/001eeddbaea032794901005d717af296.jpg,,,0,Классика в иллюстрациях,,Дутая,,25 x 20 x 2.5,,
255476,2291765,9785488029125,Пушкин А.,,2011,0,Оникс,192,Дубровский Пиковая дама,https://img-gorod.ru/upload/iblock/457/45780385ca0d3a4219003016adf1e8cf.jpg,,Данкова Р. Е.,0,Библиотека российского школьника,,Твердая глянцевая,,21.5 x 16.5 x 1.5,Ляхович Т.,140
255501,2291810,9785373006415,Пушкин А.,,2011,0,Олма Медиагрупп,448,Евгений Онегин,https://img-gorod.ru/upload/iblock/496/496c5388aaa2686d56210bbf611c6162.jpg,,"Бутромеев В. П., Бутромеев В. В.",0,Мир в картинках,,Дутая,,31 x 25 x 4,,
255529,2291861,9785378045648,Пушкин А.,,2011,0,Проф-пресс,48,У лукоморья дуб зеленый…,https://img-gorod.ru/upload/iblock/e5e/e5eb91f688964ae801f454409b96f205.jpg,,Рашина Т.,0,Читаем детям Читаем малышам,,Твердая глянцевая,,22 x 17 x 1,Кравец Юрий,93
255531,2291863,9785378045839,Пушкин А.,,2011,0,Проф-пресс,48,Сказка о царе Салтане,https://img-gorod.ru/upload/iblock/853/853eaa20376bcea708783b48931e2ec8.jpg,,Рашина Т.,0,Читаем детям Читаем малышам,,Твердая глянцевая,,22 x 17 x 1,Кравец Юрий,70
256877,2294561,9785699522293,Пушкин А.,,2011,0,Эксмо,768,Пушкин Полное собрание стихотворений в одном томе,https://img-gorod.ru/upload/iblock/058/0585cbe58d1c5cc33780e3f395d616de.jpg,,Розман Н.,0,Полное собрание сочинений,,Твердая бумажная,,21.7 x 14.5 x 4,,501
257556,2296004,9785699533381,Пушкин А.,12+,2017,0,Эксмо,256,Дубровский,https://img-gorod.ru/upload/iblock/4a1/4a147fae268a5e674ddc97f037ec5e8e.jpg,,,0,Классика в школе,,Твердая глянцевая,3000,20.5 x 13 x 2,,127
259493,2298517,9785271383069,Пушкин А.,,2011,0,АСТ,,Сказка о рыбаке и рыбке,https://img-gorod.ru/upload/iblock/570/570feb5f60e6aeb43aea810b0b16eaf8.jpg,,Гусарова Н.,0,Союзмультфильм представляет,,Твердая глянцевая,,20 x 14.5 x 1,"Репкин Петр Петрович, Березовский Д.",136
259918,2299142,9785699536962,Пушкин А.,,2012,0,Эксмо,256,Капитанская дочка,https://img-gorod.ru/upload/iblock/2c2/2c2a1749af6600db8b0a5f1f958fc989.jpg,,Розман Н.,0,Классика в школе,,Твердая глянцевая,,20.5 x 13.3 x 1.8,,111
260463,2300116,9785367019391,Пушкин А.,,2011,0,"Амфора, ООО",95,Песнь о вещем Олеге,https://img-gorod.ru/upload/iblock/791/79176caae068da09f5243e08be91a5b7.jpg,,Веснин Игнат,0,Школьная библиотека,,Твердая глянцевая,,21.7 x 14.3 x 0.7,Дехтерев Борис Александрович,
260474,2300128,9785367018776,Пушкин А.,,2011,0,"Амфора, ООО",48,Сказка о золотом петушке,https://img-gorod.ru/upload/iblock/165/1651fd4294a37f8377cf5660caa3e898.jpg,,Медведев Максим,0,Книги нашего детства,,Твердая глянцевая,,24.8 x 17.7 x 0.7,Назарук Вячеслав Михайлович,118
260481,2300135,9785367020359,Пушкин А.,,2011,0,"Амфора, ООО",48,Сказка о царе Салтане,https://img-gorod.ru/upload/iblock/fc7/fc7e635be65f7c6afa1c4b5651779c7d.jpg,,Решетина Марина,0,Библиотека младшего школьника,,Твердая глянцевая,,24.5 x 17.6 x 0.6,Билибин Иван Яковлевич,
260864,2301019,9785699508303,Пушкин А.,,2011,0,Эксмо,,Сказка о рыбаке и рыбке,https://img-gorod.ru/upload/iblock/7e9/7e9661a2fbee6bdcd44d2fc84a0bfc91.jpg,,Кондрашова Л.,0,,,Дутая,,13.5 x 13.7 x 4.8,Власова Анна Юльевна,190
261178,2301466,9785373046329,Пушкин А.,,2012,0,Олма Медиагрупп,112,Сказки Пушкина,https://img-gorod.ru/upload/iblock/ddc/ddcc2d80b6d8a2a75a5bca6d0140c644.jpg,,,0,Библиотека начальной школы,,Твердая глянцевая,,21.5 x 14.4 x 0.9,Канивец Татьяна,159
261312,2301707,9785991017220,Пушкин А.,,2011,0,Книжный клуб семейного досуга Харьков,416,Пиковая дама Романы и повести,https://img-gorod.ru/upload/iblock/454/45419f10a6a602e9e057d35743dc9f5c.jpg,,Скляр С.С.,0,,,Твердая бумажная,30000,20.5 x 13.5 x 1.1,,
261410,2301833,9785944642059,Пушкин А.,,2011,0,Аст-Пресс Книга,336,Золотые строки Бесценные мысли Бессмертные стихи,https://img-gorod.ru/upload/iblock/479/47943d8b2749336a9709efd4544574b7.jpg,,,0,,,Твердая бумажная,,24 x 17 x 3,,470
263168,2304507,9785389026018,Пушкин А.,,2012,3,Азбука СПб,128,Золотые сказки,https://img-gorod.ru/upload/iblock/2da/2dabeadb22ba6d9ffecd78060d8e889c.jpg,,Евстратова Александра,4,Герои сказочной страны,,Твердая бумажная,,31.5 x 25 x 1.3,Рейпольский Алексей Дмитриевич,472
264183,2306010,9785271374791,Пушкин А.,,2012,0,Астрель,352,Лирика,https://img-gorod.ru/upload/iblock/46d/46d2e7bfb3ce10f7b00e9588256dbe08.jpg,,,0,Стихи и песни Премия народного признания,,Мягкая глянцевая,,16.5 x 10 x 1.3,,
264512,2306411,9785958200504,Пушкин А.,,2012,0,Фортуна Эл,160,Руслан и Людмила. Бахчисарайский фонтан. Сказка о золотом петушке. Анчар,https://img-gorod.ru/upload/iblock/df1/df102d238e1f7dc00996652fd1be7812.jpg,,,0,Книжная коллекция,,Твердая бумажная,,26.5 x 20 x 0.9,Масютин Василий,446
265158,2307280,9785373046107,Пушкин А.,,2012,0,Олма Медиагрупп,224,Служенье муз не терпит суеты…,https://img-gorod.ru/upload/iblock/bca/bca509094ce7d7bf4dc85419192d492c.jpg,,,0,Шедевры мировой поэзии,,"Твердая, ткань",,25 x 17 x 1.7,,
265874,2308236,9785488028241,Пушкин А.,,2012,0,Оникс,128,Сказки,https://img-gorod.ru/upload/iblock/14f/14f62f06347be4434697fa6301f7ac12.jpg,,Савельева А. А.,0,Лучшее детям,,Твердая глянцевая,,21.5 x 17 x 1,Елисеев Анатолий Михайлович,
265978,2308414,9785699525164,Пушкин А.,,2012,0,Эксмо,304,Я помню чудное мгновенье…,https://img-gorod.ru/upload/iblock/43b/43b2370fa6cbce540acdb8b67ad8c1c4.jpg,,Никитин Е.,0,,,"Твердая, ткань",,26 x 20 x 2,,615
266718,2309453,9785978104004,Пушкин А.,0+,2016,0,Самовар,136,У лукоморья дуб зеленый…,https://img-gorod.ru/upload/iblock/d01/d012cfc061c1bcaf83eed113a7593847.jpg,,,0,Детские классики,,Твердая глянцевая,20000,22 x 14.5 x 0.8,,137
267097,2309926,9785353057826,Пушкин А.,,2012,4,Росмэн,144,Сказки,https://img-gorod.ru/upload/iblock/dc0/dc0e58ab9d74719315c0ed17dc54a4ac.jpg,,,5,Все лучшие сказки,,Твердая глянцевая,,26 x 20 x 1.2,,250
267325,2310227,9785378057818,Пушкин А.,,2012,0,Проф-пресс,128,Сказки. Стихи,https://img-gorod.ru/upload/iblock/044/044805fd9730097d35b639901bcd3a1e.jpg,,Гетцель Виктория,0,Школьная библиотека,,Мягкая глянцевая,5000,22 x 16 x 0.5,Ким О.,80
267698,2310827,9785389026605,Пушкин А.,,2012,0,Махаон,,Сказка о мертвой царевне и о семи богатырях,https://img-gorod.ru/upload/iblock/2fa/2fa2675e7be8251e19839bf9a36eac0b.jpg,,Баканова Е. А.,0,Книжная карусель,,Твердая глянцевая,10000,21.5 x 14.3 x 0.5,Якшис Л.,78
268327,2312072,9785433500211,Пушкин А.,,2012,0,Нигма,80,Сказки,https://img-gorod.ru/upload/iblock/c15/c15dfecc6b1d0bd2a35e2a7093e5ee79.jpg,,Пырьева Г.,0,На острове Буяне,,Твердая бумажная,5000,29.6 x 23.8 x 1.2,Маврина Татьяна Алексеевна,
268943,2312929,9785378053674,Пушкин А.,,2012,0,Проф-пресс,64,Там на неведомых дорожках…,https://img-gorod.ru/upload/iblock/e36/e36cb99557086fa1569fa35cf2f0199a.jpg,,Гетцель Виктория,0,Для маленьких друзей,,Дутая,10000,25.7 x 20.4 x 1.2,Кравец Юрий,
